run,seed,allies,enemies,difficulty,victory_condition,ending,human_victory,turns,score,allies_evacuated,actions,action_log,peak_heap_bytes
run-0305,-3255796156854092066,1591,1989,DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,34,9234,504,103579,run-0305-actions.log.gz,61483024
run-0306,-4641305909990815689,1596,2394,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,24,18436,1596,71846,run-0306-actions.log.gz,62007312
run-0307,-1988331242281554793,1601,2882,PESADILLA,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,21,13583,1050,73476,run-0307-actions.log.gz,62531600
run-0308,887964361730181229,1605,3531,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,24,15671,1053,95315,run-0308-actions.log.gz,62531600
run-0309,2842510294296000529,1610,805,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,33,-6909,0,58120,run-0309-actions.log.gz,63055888
run-0310,7716590490441356818,1615,1211,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,30,-6642,0,65028,run-0310-actions.log.gz,63055888
run-0311,-7049317484474819318,1620,1620,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,22,-968,108,65430,run-0311-actions.log.gz,63580176
run-0312,3140743405278434401,1625,2031,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,31,-611,108,104454,run-0312-actions.log.gz,63580176
run-0313,-4587617424162495060,1630,2445,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,23,10059,516,79479,run-0313-actions.log.gz,64104464
run-0314,-6324326487406096345,1635,2943,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,30,19801,1635,95843,run-0314-actions.log.gz,64628752
run-0315,5213513643191709631,1640,3608,DEMENTE,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,31,14767,1076,128482,run-0315-actions.log.gz,64628752
run-0316,-6115416122774324187,1645,823,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,37,10721,1080,75174,run-0316-actions.log.gz,65153040
run-0317,1537581255176076878,1650,1238,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,33,-6767,0,72009,run-0317-actions.log.gz,65677328
run-0318,-7123574931462940479,1655,1655,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,23,-6485,0,60483,run-0318-actions.log.gz,66201616
run-0319,-3510781209524377386,1659,2074,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,32,-608,110,105706,run-0319-actions.log.gz,66201616
run-0320,-9098602703315214648,1664,2496,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,32,-225,111,115175,run-0320-actions.log.gz,66725904
run-0321,7963189165158316024,1669,3004,PESADILLA,SOLO_JUGADOR,VICTORIA_JUGADOR,true,24,11018,528,95137,run-0321-actions.log.gz,67250192
run-0322,-2580217024333727023,1674,3683,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,41,21543,1674,154724,run-0322-actions.log.gz,67250192
run-0323,1345009928823989964,1679,840,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,28,10624,1102,64996,run-0323-actions.log.gz,67774480
run-0324,527351444366273012,1684,1263,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,33,11650,1105,75155,run-0324-actions.log.gz,68298768
run-0325,1096569657721407921,1689,1689,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,32,-6606,0,81878,run-0325-actions.log.gz,68823056
run-0326,-2020744307281808422,1694,2118,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,18,-6312,0,58031,run-0326-actions.log.gz,68823056
run-0327,4881340389698248684,1699,2549,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,31,-210,113,114206,run-0327-actions.log.gz,69347344
run-0328,-4301379026270757792,1704,3067,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,249,113,129049,run-0328-actions.log.gz,69347344
run-0329,-3272491390351129502,1708,3758,DEMENTE,SOLO_JUGADOR,VICTORIA_JUGADOR,true,35,12270,541,153412,run-0329-actions.log.gz,69871632
run-0330,2519374411002027943,1713,857,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,18,16187,1713,41566,run-0330-actions.log.gz,70395920
run-0331,921820912729371512,1718,1289,FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,28,11424,1128,71142,run-0331-actions.log.gz,70395920
run-0332,-4855790168763086600,1723,1723,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,29,12594,1131,82548,run-0332-actions.log.gz,70920208
run-0333,-7093659032827914608,1728,2160,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,29,-6429,0,90811,run-0333-actions.log.gz,71444496
run-0334,-2553365527545561843,1733,2600,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,36,-6148,0,122494,run-0334-actions.log.gz,71444496
run-0335,-5798197942158065668,1738,3128,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,20,285,115,85842,run-0335-actions.log.gz,71968784
run-0336,4231338902587480419,1743,3835,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,36,904,116,178287,run-0336-actions.log.gz,72493072
run-0337,-5549039407026269818,1748,874,MUY_FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,34,7439,553,79704,run-0337-actions.log.gz,72493072
run-0338,577241518053448929,1753,1315,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,24,17377,1753,58534,run-0338-actions.log.gz,73017360
run-0339,324495661435773616,1758,1758,NORMAL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,27,12227,1154,83463,run-0339-actions.log.gz,73541648
run-0340,-7891658301504035777,1762,2203,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,37,13525,1156,113085,run-0340-actions.log.gz,73541648
run-0341,8493460275011264906,1767,2651,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,25,-6237,0,89728,run-0341-actions.log.gz,74065936
run-0342,2501854599889944571,1772,3190,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,28,-5882,0,118620,run-0342-actions.log.gz,74590224
run-0343,-6707455894896072827,1777,3909,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,23,953,118,115941,run-0343-actions.log.gz,75114512
run-0344,-5328372138862374708,1782,891,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,34,-1782,118,80581,run-0344-actions.log.gz,75114512
run-0345,-4479364439648323693,1787,1340,FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,31,8257,566,85377,run-0345-actions.log.gz,75638800
run-0346,7765848913217338218,1792,1792,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,34,18594,1792,95908,run-0346-actions.log.gz,76163088
run-0347,-6726589425850053415,1797,2246,DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,36,13011,1179,117216,run-0347-actions.log.gz,76163088
run-0348,-575608085482152270,1802,2703,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,28,14484,1182,97430,run-0348-actions.log.gz,76687376
run-0349,5450930813703677312,1807,3253,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,32,-5982,0,127964,run-0349-actions.log.gz,77211664
run-0350,-3536763836876420772,1811,3984,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,35,-5491,0,168064,run-0350-actions.log.gz,77735952
run-0351,9179342322418705026,1816,908,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,32,-1787,121,79746,run-0351-actions.log.gz,77735952
run-0352,-8228191868055206870,1821,1366,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,31,-1382,121,87065,run-0352-actions.log.gz,78260240
run-0353,6433515554771571681,1826,1826,NORMAL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,32,9064,578,97501,run-0353-actions.log.gz,78784528
run-0354,648939523426633470,1831,2289,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,31,19864,1831,99369,run-0354-actions.log.gz,79308816
run-0355,-3613411579893561690,1836,2754,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,32,13809,1205,121986,run-0355-actions.log.gz,79308816
run-0356,-3535196589717359002,1841,3314,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,31,15585,1208,133075,run-0356-actions.log.gz,79833104
run-0357,-2083405307616127326,1846,4061,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,34,-5576,0,165401,run-0357-actions.log.gz,80357392
run-0358,4000370986832600219,1851,926,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,31,-7787,0,63489,run-0358-actions.log.gz,80357392
run-0359,5426026565565687130,1856,1392,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,19,-1378,123,58686,run-0359-actions.log.gz,80881680
run-0360,-5021161678469022824,1861,1861,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,36,-974,124,117818,run-0360-actions.log.gz,81405968
run-0361,-3380902367303551347,1865,2331,DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,41,9863,590,143417,run-0361-actions.log.gz,81432736
run-0362,6480268581153157857,1870,2805,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,30,21170,1870,114101,run-0362-actions.log.gz,81957024
run-0363,-3793699637496851430,1875,3375,PESADILLA,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,36,14714,1230,151208,run-0363-actions.log.gz,82454544
run-0364,328767995693379160,1880,4136,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,30,16993,1233,132290,run-0364-actions.log.gz,82978832
run-0365,2495540835177445733,1885,943,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,27,-7907,0,57736,run-0365-actions.log.gz,83503120
run-0366,3490367862810619574,1890,1418,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,28,-7596,0,63540,run-0366-actions.log.gz,83503120
run-0367,4496976726377962920,1895,1895,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,-966,126,98544,run-0367-actions.log.gz,84027408
run-0368,-869999468835058952,1900,2375,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,28,-540,126,109157,run-0368-actions.log.gz,84551696
run-0369,3489686024548162911,1905,2858,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,21,10698,603,88994,run-0369-actions.log.gz,84551696
run-0370,8972210867423605708,1910,3438,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,36,22710,1910,143288,run-0370-actions.log.gz,85075984
run-0371,-4899268197921560858,1914,4211,DEMENTE,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,27,15885,1256,133967,run-0371-actions.log.gz,85075984
run-0372,5349398950204837141,1919,960,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,31,11889,1260,79618,run-0372-actions.log.gz,85600272
run-0373,-4431150806337747099,1924,1443,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,29,-7715,0,69272,run-0373-actions.log.gz,86124560
run-0374,-77893666905050756,1929,1929,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,34,-7400,0,101259,run-0374-actions.log.gz,86146512
run-0375,7604857400593440990,1934,2418,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,26,-523,129,98041,run-0375-actions.log.gz,86648848
run-0376,-7525024722642575352,1939,2909,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,-93,129,127415,run-0376-actions.log.gz,87173136
run-0377,7272116708144421501,1944,3499,PESADILLA,SOLO_JUGADOR,VICTORIA_JUGADOR,true,28,11637,615,124497,run-0377-actions.log.gz,87697424
run-0378,-3853727052721010129,1949,4288,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,32,24687,1949,144069,run-0378-actions.log.gz,87697424
run-0379,-4886611562157534939,1954,977,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,29,11731,1282,74871,run-0379-actions.log.gz,88221712
run-0380,2203550352264023478,1959,1469,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,28,12830,1286,84252,run-0380-actions.log.gz,88746000
run-0381,-450721117777278310,1963,1963,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,30,-7508,0,96574,run-0381-actions.log.gz,88746000
run-0382,-2391628962780687064,1968,2460,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,27,-7177,0,97392,run-0382-actions.log.gz,89270288
run-0383,-4407904839374820022,1973,2960,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,23,-70,131,106226,run-0383-actions.log.gz,89794576
run-0384,858642126848296360,1978,3560,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,455,131,149783,run-0384-actions.log.gz,89794576
run-0385,-4722459583240931074,1983,4363,DEMENTE,SOLO_JUGADOR,VICTORIA_JUGADOR,true,35,12869,628,177941,run-0385-actions.log.gz,90318864
run-0386,7557539895073914167,1988,994,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,34,18370,1988,91484,run-0386-actions.log.gz,90843152
run-0387,7899107810725717677,1993,1495,FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,31,12513,1308,90945,run-0387-actions.log.gz,90843152
run-0388,-4098823366128606312,1998,1998,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,31,13758,1311,99919,run-0388-actions.log.gz,91367440
run-0389,3114011055790019726,2003,2504,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,27,-7287,0,100542,run-0389-actions.log.gz,91891728
run-0390,-8036727889697533771,2008,3012,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,28,-6952,0,110932,run-0390-actions.log.gz,91891728
run-0391,805426959051608302,2013,3623,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,24,490,134,119685,run-0391-actions.log.gz,92416016
run-0392,4202014927908857968,2017,4437,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,1214,134,174044,run-0392-actions.log.gz,92940304
run-0393,-2832432413288681468,2022,1011,MUY_FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,36,7992,640,99518,run-0393-actions.log.gz,92940304
run-0394,-7897107382736432149,2027,1520,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,33,19696,2027,91498,run-0394-actions.log.gz,93480992
run-0395,7010026684774158198,2032,2032,NORMAL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,29,13282,1333,98237,run-0395-actions.log.gz,93988880
run-0396,658143291062764960,2037,2546,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,29,14694,1337,107202,run-0396-actions.log.gz,94513168
run-0397,-4545850360602966580,2042,3063,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,30,-7054,0,113652,run-0397-actions.log.gz,94513168
run-0398,2173117627860411502,2047,3685,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,31,-6639,0,152554,run-0398-actions.log.gz,95037456
run-0399,1790908746728655960,2052,4514,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,26,1252,136,152231,run-0399-actions.log.gz,95561744
run-0400,4028945760247206184,2057,1029,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,29,-1884,137,81582,run-0400-actions.log.gz,95561744
run-0401,6968721541783547024,2062,1547,FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,26,8805,653,86102,run-0401-actions.log.gz,96086032
run-0402,-1067044876480690780,2066,2066,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,26,21068,2066,82668,run-0402-actions.log.gz,96610320
run-0403,7281837771819302217,2071,2589,DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,32,14045,1359,126517,run-0403-actions.log.gz,96610320
run-0404,-1568187415689386558,2076,3114,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,33,15611,1362,136897,run-0404-actions.log.gz,97134608
run-0405,221971055791535356,2081,3746,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,27,-6729,0,135164,run-0405-actions.log.gz,97658896
run-0406,5555911402081681143,2086,4589,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,29,-6161,0,157202,run-0406-actions.log.gz,97658896
run-0407,4309976998116897217,2091,1046,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,37,-1910,139,102736,run-0407-actions.log.gz,98183184
run-0408,-8913018960600346584,2096,1572,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,23,-1428,139,80255,run-0408-actions.log.gz,98707472
run-0409,7165008454328984511,2101,2101,NORMAL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,32,9585,665,116368,run-0409-actions.log.gz,98707472
run-0410,568740885946680853,2106,2633,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,32,22476,2106,124298,run-0410-actions.log.gz,99231760
run-0411,-7551038807203843584,2111,3167,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,27,14809,1386,126531,run-0411-actions.log.gz,99756048
run-0412,8775000926594895818,2116,3809,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,31,16698,1389,148959,run-0412-actions.log.gz,100280336
run-0413,8484888524572902838,2120,4664,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,34,-6250,0,184336,run-0413-actions.log.gz,100280336
run-0414,4765308701210260243,2125,1063,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,25,-8781,0,52459,run-0414-actions.log.gz,100804624
run-0415,5049070388950981008,2130,1598,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,25,-1433,142,85472,run-0415-actions.log.gz,101328912
run-0416,-9057703726180114114,2135,2135,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,31,-959,142,117867,run-0416-actions.log.gz,101328912
run-0417,-9120063092074681422,2140,2675,DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,27,10368,677,113272,run-0417-actions.log.gz,101853200
run-0418,-4411936929090414457,2145,3218,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,37,23914,2145,149128,run-0418-actions.log.gz,102377488
run-0419,1678262831626996231,2150,3870,PESADILLA,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,31,15654,1411,151873,run-0419-actions.log.gz,102377488
run-0420,-1330556188128462547,2155,4741,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,26,18066,1414,149841,run-0420-actions.log.gz,102901776
run-0421,-2312121017626328858,2160,1080,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,28,-8912,0,59244,run-0421-actions.log.gz,103426064
run-0422,8807125263652822487,2165,1624,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,29,-8553,0,79300,run-0422-actions.log.gz,103426064
run-0423,4965904567982170491,2169,2169,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,34,-966,144,127780,run-0423-actions.log.gz,103950352
run-0424,-1831115186616571758,2174,2718,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,28,-463,145,119024,run-0424-actions.log.gz,104474640
run-0425,4093156062562782382,2179,3269,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,36,11138,690,168462,run-0425-actions.log.gz,104474640
run-0426,-1999662469777316450,2184,3931,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,26,25624,2184,124512,run-0426-actions.log.gz,105015328
run-0427,3383529410679463688,2189,4816,DEMENTE,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,26,20591,1437,143425,run-0427-actions.log.gz,105523216
run-0428,-2511669766568327649,2194,1097,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,34,12982,1440,96720,run-0428-actions.log.gz,105523216
run-0429,-6455113371510880210,2199,1649,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,30,-8672,0,85745,run-0429-actions.log.gz,106063904
run-0430,4096068385893223172,2204,2204,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,25,-8299,0,80428,run-0430-actions.log.gz,106571792
run-0431,4718972627139894860,2209,2761,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,34,-465,147,153056,run-0431-actions.log.gz,106571792
run-0432,7558823776401278866,2214,3321,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,22,43,147,109041,run-0432-actions.log.gz,107096080
run-0433,-5431509371094725069,2218,3992,PESADILLA,SOLO_JUGADOR,VICTORIA_JUGADOR,true,34,12034,702,175727,run-0433-actions.log.gz,107620368
run-0434,2254451717153668913,2223,4891,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,29,27814,2223,146754,run-0434-actions.log.gz,108144656
run-0435,1564462917257771272,2228,1114,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,29,13673,1462,85641,run-0435-actions.log.gz,108144656
run-0436,2899152666505596761,2233,1675,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,34,13889,1465,112927,run-0436-actions.log.gz,108668944
run-0437,-8384423856953501736,2238,2238,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,25,-8411,0,90729,run-0437-actions.log.gz,109193232
run-0438,7259354326784990705,2243,2804,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,28,-8038,0,107980,run-0438-actions.log.gz,109193232
run-0439,5846654800590609891,2248,3372,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,25,56,149,124200,run-0439-actions.log.gz,109717520
run-0440,-5611752666652187812,2253,4055,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,27,669,150,149020,run-0440-actions.log.gz,109737024
run-0441,-5573090048646089663,2258,4968,DEMENTE,SOLO_JUGADOR,VICTORIA_JUGADOR,true,30,13207,715,191506,run-0441-actions.log.gz,110261312
run-0442,-8940358388036825756,2263,1132,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,30,20575,2263,86599,run-0442-actions.log.gz,110766096
run-0443,-4657600171046882230,2268,1701,FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,22,14886,1488,75759,run-0443-actions.log.gz,111308832
run-0444,8858819672192822814,2272,2272,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,24,14803,1491,91580,run-0444-actions.log.gz,111308832
run-0445,-3896589081756233360,2277,2846,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,31,-8147,0,129912,run-0445-actions.log.gz,111814672
run-0446,7478838536276263728,2282,3423,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,25,-7757,0,117600,run-0446-actions.log.gz,111814672
run-0447,984284168750232574,2287,4117,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,692,152,172070,run-0447-actions.log.gz,112338960
run-0448,4819450637944867070,2292,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,28,1480,152,182150,run-0448-actions.log.gz,112863248
run-0449,-2663692130192640853,2297,1149,MUY_FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,25,8500,727,80090,run-0449-actions.log.gz,112863248
run-0450,-7459171721847496415,2302,1727,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,26,22042,2302,89239,run-0450-actions.log.gz,113387536
run-0451,4257241614999817829,2307,2307,NORMAL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,27,16081,1514,97811,run-0451-actions.log.gz,113911824
run-0452,-6604855478295081957,2312,2890,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,25,15696,1517,115068,run-0452-actions.log.gz,113911824
run-0453,828156414637038126,2317,3476,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,32,-7866,0,149361,run-0453-actions.log.gz,114436112
run-0454,-9168837037473270354,2321,4178,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,25,-7385,0,126381,run-0454-actions.log.gz,114960400
